aug_filename,origin_filename,origin_split,origin_subtype,origin_subject,origin_env,aug_id,transform_profile,transform_params,warp_factor,scale_factor,noise_snr,crop_offset,splice_boundaries_clean,expected_onset_clean,detected_onset_clean,onset_delta,baseline_noise_ratio,auto_augmented_onset_ok,aug_status,reject_or_pending_reason
E4_S01_A_FALL_STD_B_T002__aug2_la_sl.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,2,large_slow,scale1.21043_warp1.21331_off42_snr31.59,1.21331,1.21043,31.59,42,100|300,128,139,11,1.051,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_B_T006__aug1_sm_no.npz,E4_S01_A_FALL_STD_B_T006.csv,train,FALL_STD_B,1,4,1,small_normal,scale0.82792_warp0.97211_off0_snr27.42,0.97211,0.82792,27.42,0,100|300,158,144,-14,1.0655,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_B_T006__aug2_sm_sl.npz,E4_S01_A_FALL_STD_B_T006.csv,train,FALL_STD_B,1,4,2,small_slow,scale0.82104_warp1.10373_off20_snr34.05,1.10373,0.82104,34.05,20,100|300,160,160,0,1.0874,True,use,
E4_S01_A_FALL_STD_B_T007__aug0_me_fa.npz,E4_S01_A_FALL_STD_B_T007.csv,train,FALL_STD_B,1,4,0,medium_fast,scale1.01594_warp0.78489_off0_snr26.95,0.78489,1.01594,26.95,0,100|300,99,118,19,1.0629,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_B_T007__aug1_me_no.npz,E4_S01_A_FALL_STD_B_T007.csv,train,FALL_STD_B,1,4,1,medium_normal,scale1.04233_warp0.99981_off0_snr32.48,0.99981,1.04233,32.48,0,100|300,127,152,25,1.0929,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_B_T007__aug2_me_sl.npz,E4_S01_A_FALL_STD_B_T007.csv,train,FALL_STD_B,1,4,2,medium_slow,scale0.95804_warp1.16963_off33_snr34.31,1.16963,0.95804,34.31,33,100|300,115,100,-15,1.0591,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_B_T008__aug0_la_fa.npz,E4_S01_A_FALL_STD_B_T008.csv,train,FALL_STD_B,1,4,0,large_fast,scale1.15202_warp0.86841_off0_snr26.55,0.86841,1.15202,26.55,0,100|300,184,132,-52,1.0466,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_B_T008__aug1_la_no.npz,E4_S01_A_FALL_STD_B_T008.csv,train,FALL_STD_B,1,4,1,large_normal,scale1.13091_warp0.96632_off0_snr33.11,0.96632,1.13091,33.11,0,100|300,205,184,-21,1.0537,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_B_T008__aug2_la_sl.npz,E4_S01_A_FALL_STD_B_T008.csv,train,FALL_STD_B,1,4,2,large_slow,scale1.27112_warp1.29834_off59_snr25.62,1.29834,1.27112,25.62,59,100|300,216,104,-112,1.0566,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_F_T001__aug0_sm_fa.npz,E4_S01_A_FALL_STD_F_T001.csv,train,FALL_STD_F,1,4,0,small_fast,scale0.82936_warp0.85277_off0_snr32.77,0.85277,0.82936,32.77,0,100|300,112,119,7,1.0489,True,use,
E4_S01_A_FALL_STD_F_T001__aug1_sm_no.npz,E4_S01_A_FALL_STD_F_T001.csv,train,FALL_STD_F,1,4,1,small_normal,scale0.78662_warp1.01161_off2_snr27.77,1.01161,0.78662,27.77,2,100|300,131,148,17,1.0682,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_F_T001__aug2_sm_sl.npz,E4_S01_A_FALL_STD_F_T001.csv,train,FALL_STD_F,1,4,2,small_slow,scale0.84469_warp1.21702_off43_snr27.81,1.21702,0.84469,27.81,43,100|300,117,114,-3,1.0612,True,use,
E4_S01_A_FALL_STD_F_T002__aug0_me_fa.npz,E4_S01_A_FALL_STD_F_T002.csv,train,FALL_STD_F,1,4,0,medium_fast,scale1.03891_warp0.86655_off0_snr27.52,0.86655,1.03891,27.52,0,100|300,131,121,-10,1.0487,True,use,
E4_S01_A_FALL_STD_F_T002__aug1_me_no.npz,E4_S01_A_FALL_STD_F_T002.csv,train,FALL_STD_F,1,4,1,medium_normal,scale0.99598_warp0.97183_off0_snr29.09,0.97183,0.99598,29.09,0,100|300,146,148,2,1.0541,True,use,
E4_S01_A_FALL_STD_F_T002__aug2_me_sl.npz,E4_S01_A_FALL_STD_F_T002.csv,train,FALL_STD_F,1,4,2,medium_slow,scale1.01925_warp1.2708_off54_snr26.86,1.2708,1.01925,26.86,54,100|300,138,128,-10,1.0655,True,use,
E4_S01_A_FALL_STD_F_T005__aug0_la_fa.npz,E4_S01_A_FALL_STD_F_T005.csv,train,FALL_STD_F,1,4,0,large_fast,scale1.22869_warp0.76185_off0_snr28.52,0.76185,1.22869,28.52,0,100|300,85,100,15,1.1407,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_F_T005__aug1_la_no.npz,E4_S01_A_FALL_STD_F_T005.csv,train,FALL_STD_F,1,4,1,large_normal,scale1.19642_warp0.98959_off0_snr34.18,0.98959,1.19642,34.18,0,100|300,111,119,8,1.0868,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_F_T005__aug2_la_sl.npz,E4_S01_A_FALL_STD_F_T005.csv,train,FALL_STD_F,1,4,2,large_slow,scale1.28786_warp1.13549_off27_snr26.37,1.13549,1.28786,26.37,27,100|300,100,109,9,1.0709,True,use,
E4_S01_A_FALL_STD_F_T007__aug0_sm_fa.npz,E4_S01_A_FALL_STD_F_T007.csv,train,FALL_STD_F,1,4,0,small_fast,scale0.80327_warp0.83281_off0_snr25.33,0.83281,0.80327,25.33,0,100|300,89,107,18,1.1427,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_F_T007__aug1_sm_no.npz,E4_S01_A_FALL_STD_F_T007.csv,train,FALL_STD_F,1,4,1,small_normal,scale0.8165_warp0.98864_off0_snr34.16,0.98864,0.8165,34.16,0,100|300,106,106,0,1.1152,True,use,
E4_S01_A_FALL_STD_F_T007__aug2_sm_sl.npz,E4_S01_A_FALL_STD_F_T007.csv,train,FALL_STD_F,1,4,2,small_slow,scale0.83206_warp1.15507_off31_snr27.06,1.15507,0.83206,27.06,31,100|300,93,118,25,1.0958,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_F_T008__aug0_me_fa.npz,E4_S01_A_FALL_STD_F_T008.csv,train,FALL_STD_F,1,4,0,medium_fast,scale0.96851_warp0.88961_off0_snr25.06,0.88961,0.96851,25.06,0,100|300,170,100,-70,1.1914,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_STD_F_T008__aug1_me_no.npz,E4_S01_A_FALL_STD_F_T008.csv,train,FALL_STD_F,1,4,1,medium_normal,scale1.0335_warp0.95992_off0_snr29.96,0.95992,1.0335,29.96,0,100|300,184,106,-78,1.1199,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_F_T008__aug2_me_sl.npz,E4_S01_A_FALL_STD_F_T008.csv,train,FALL_STD_F,1,4,2,medium_slow,scale0.98962_warp1.20741_off41_snr29.42,1.20741,0.98962,29.42,41,100|300,190,138,-52,1.1631,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_B_T003__aug1_la_no.npz,E4_S02_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,2,4,1,large_normal,scale1.16216_warp1.01359_off2_snr34.36,1.01359,1.16216,34.36,2,100|300,104,111,7,1.0747,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_SIT_B_T003__aug0_la_fa.npz,E4_S02_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,2,4,0,large_fast,scale1.26182_warp0.77571_off0_snr29.78,0.77571,1.26182,29.78,0,100|300,81,100,19,1.1256,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_B_T003__aug2_la_sl.npz,E4_S02_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,2,4,2,large_slow,scale1.25703_warp1.13642_off27_snr30.06,1.13642,1.25703,30.06,27,100|300,92,109,17,1.0947,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_B_T004__aug0_sm_fa.npz,E4_S02_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,2,4,0,small_fast,scale0.76735_warp0.87031_off0_snr34.04,0.87031,0.76735,34.04,0,100|300,196,105,-91,1.2008,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_B_T004__aug1_sm_no.npz,E4_S02_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,2,4,1,small_normal,scale0.82886_warp1.02373_off4_snr34.75,1.02373,0.82886,34.75,4,100|300,226,100,-126,1.1273,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_SIT_B_T004__aug2_sm_sl.npz,E4_S02_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,2,4,2,small_slow,scale0.88636_warp1.29437_off58_snr25.76,1.29437,0.88636,25.76,58,100|300,233,237,4,1.0928,True,use,
E4_S02_A_FALL_SIT_B_T008__aug0_me_fa.npz,E4_S02_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,2,4,0,medium_fast,scale1.0175_warp0.86504_off0_snr30.33,0.86504,1.0175,30.33,0,100|300,125,,,1.0946,False,pending,rise_not_found
E4_S02_A_FALL_SIT_B_T008__aug2_me_sl.npz,E4_S02_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,2,4,2,medium_slow,scale1.01085_warp1.10049_off20_snr32.36,1.10049,1.01085,32.36,20,100|300,138,103,-35,1.0814,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_B_T008__aug1_me_no.npz,E4_S02_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,2,4,1,medium_normal,scale1.01593_warp1.01426_off2_snr29.78,1.01426,1.01593,29.78,2,100|300,144,111,-33,1.1076,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_SIT_B_T009__aug0_la_fa.npz,E4_S02_A_FALL_SIT_B_T009.csv,train,FALL_SIT_B,2,4,0,large_fast,scale1.26845_warp0.89766_off0_snr25.18,0.89766,1.26845,25.18,0,100|300,95,113,18,1.0735,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_B_T009__aug1_la_no.npz,E4_S02_A_FALL_SIT_B_T009.csv,train,FALL_SIT_B,2,4,1,large_normal,scale1.27521_warp0.99562_off0_snr28.9,0.99562,1.27521,28.9,0,100|300,105,107,2,1.0457,True,use,
E4_S02_A_FALL_SIT_F_T002__aug2_sm_sl.npz,E4_S02_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,2,4,2,small_slow,scale0.81577_warp1.11767_off23_snr29.27,1.11767,0.81577,29.27,23,100|300,101,137,36,1.0493,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_F_T002__aug0_sm_fa.npz,E4_S02_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,2,4,0,small_fast,scale0.77098_warp0.75893_off0_snr30.19,0.75893,0.77098,30.19,0,100|300,84,104,20,1.0915,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_B_T009__aug2_la_sl.npz,E4_S02_A_FALL_SIT_B_T009.csv,train,FALL_SIT_B,2,4,2,large_slow,scale1.18679_warp1.14523_off29_snr28.54,1.14523,1.18679,28.54,29,100|300,92,138,46,1.0468,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_F_T002__aug1_sm_no.npz,E4_S02_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,2,4,1,small_normal,scale0.75349_warp1.04362_off8_snr29.17,1.04362,0.75349,29.17,8,100|300,108,111,3,1.0738,True,use,
E4_S02_A_FALL_SIT_F_T003__aug0_me_fa.npz,E4_S02_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,2,4,0,medium_fast,scale1.02533_warp0.89238_off0_snr29.8,0.89238,1.02533,29.8,0,100|300,116,118,2,1.0695,True,use,
E4_S02_A_FALL_SIT_F_T003__aug2_me_sl.npz,E4_S02_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,2,4,2,medium_slow,scale0.99168_warp1.24486_off48_snr30.17,1.24486,0.99168,30.17,48,100|300,114,116,2,1.0556,True,use,
E4_S02_A_FALL_SIT_F_T003__aug1_me_no.npz,E4_S02_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,2,4,1,medium_normal,scale1.01771_warp0.9866_off0_snr30.2,0.9866,1.01771,30.2,0,100|300,128,127,-1,1.1047,True,use,
E4_S02_A_FALL_SIT_F_T004__aug0_la_fa.npz,E4_S02_A_FALL_SIT_F_T004.csv,train,FALL_SIT_F,2,4,0,large_fast,scale1.29621_warp0.78181_off0_snr31.07,0.78181,1.29621,31.07,0,100|300,101,104,3,1.0686,True,use,
E4_S02_A_FALL_SIT_F_T004__aug2_la_sl.npz,E4_S02_A_FALL_SIT_F_T004.csv,train,FALL_SIT_F,2,4,2,large_slow,scale1.17459_warp1.17639_off35_snr32.53,1.17639,1.17459,32.53,35,100|300,117,131,14,1.0517,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_F_T004__aug1_la_no.npz,E4_S02_A_FALL_SIT_F_T004.csv,train,FALL_SIT_F,2,4,1,large_normal,scale1.10488_warp1.04148_off8_snr28.98,1.04148,1.10488,28.98,8,100|300,126,138,12,1.07,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_SIT_F_T007__aug0_sm_fa.npz,E4_S02_A_FALL_SIT_F_T007.csv,train,FALL_SIT_F,2,4,0,small_fast,scale0.75041_warp0.77238_off0_snr26.51,0.77238,0.75041,26.51,0,100|300,86,139,53,1.0856,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_SIT_F_T007__aug1_sm_no.npz,E4_S02_A_FALL_SIT_F_T007.csv,train,FALL_SIT_F,2,4,1,small_normal,scale0.88688_warp0.96836_off0_snr32.53,0.96836,0.88688,32.53,0,100|300,108,113,5,1.0933,True,use,
E4_S02_A_FALL_SIT_F_T009__aug0_me_fa.npz,E4_S02_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,2,4,0,medium_fast,scale1.03651_warp0.8016_off0_snr26.44,0.8016,1.03651,26.44,0,100|300,110,105,-5,1.0761,True,use,
E4_S02_A_FALL_SIT_F_T007__aug2_sm_sl.npz,E4_S02_A_FALL_SIT_F_T007.csv,train,FALL_SIT_F,2,4,2,small_slow,scale0.8154_warp1.24236_off48_snr26.52,1.24236,0.8154,26.52,48,100|300,91,100,9,1.0786,True,use,
E4_S02_A_FALL_SIT_F_T009__aug1_me_no.npz,E4_S02_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,2,4,1,medium_normal,scale0.96314_warp1.04188_off8_snr31.39,1.04188,0.96314,31.39,8,100|300,134,169,35,1.0707,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_SIT_F_T009__aug2_me_sl.npz,E4_S02_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,2,4,2,medium_slow,scale1.00135_warp1.13598_off27_snr26.8,1.13598,1.00135,26.8,27,100|300,129,244,115,1.0497,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T001__aug1_la_no.npz,E4_S02_A_FALL_STD_B_T001.csv,train,FALL_STD_B,2,4,1,large_normal,scale1.23859_warp1.00842_off1_snr30.67,1.00842,1.23859,30.67,1,100|300,163,103,-60,1.1997,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_STD_B_T001__aug0_la_fa.npz,E4_S02_A_FALL_STD_B_T001.csv,train,FALL_STD_B,2,4,0,large_fast,scale1.17146_warp0.7521_off0_snr28.98,0.7521,1.17146,28.98,0,100|300,122,125,3,1.149,True,use,
E4_S02_A_FALL_STD_B_T001__aug2_la_sl.npz,E4_S02_A_FALL_STD_B_T001.csv,train,FALL_STD_B,2,4,2,large_slow,scale1.16164_warp1.12055_off24_snr28.08,1.12055,1.16164,28.08,24,100|300,159,162,3,1.1321,True,use,
E4_S02_A_FALL_STD_B_T002__aug0_sm_fa.npz,E4_S02_A_FALL_STD_B_T002.csv,train,FALL_STD_B,2,4,0,small_fast,scale0.75628_warp0.86995_off0_snr29.73,0.86995,0.75628,29.73,0,100|300,154,155,1,1.0684,True,use,
E4_S02_A_FALL_STD_B_T002__aug1_sm_no.npz,E4_S02_A_FALL_STD_B_T002.csv,train,FALL_STD_B,2,4,1,small_normal,scale0.87178_warp0.99657_off0_snr25.64,0.99657,0.87178,25.64,0,100|300,177,152,-25,1.0809,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_STD_B_T002__aug2_sm_sl.npz,E4_S02_A_FALL_STD_B_T002.csv,train,FALL_STD_B,2,4,2,small_slow,scale0.88984_warp1.25974_off51_snr28.72,1.25974,0.88984,28.72,51,100|300,173,238,65,1.0736,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T003__aug0_me_fa.npz,E4_S02_A_FALL_STD_B_T003.csv,train,FALL_STD_B,2,4,0,medium_fast,scale1.01859_warp0.89488_off0_snr27.86,0.89488,1.01859,27.86,0,100|300,130,147,17,1.0674,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T003__aug1_me_no.npz,E4_S02_A_FALL_STD_B_T003.csv,train,FALL_STD_B,2,4,1,medium_normal,scale0.97511_warp0.99479_off0_snr34.37,0.99479,0.97511,34.37,0,100|300,145,227,82,1.1348,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_STD_B_T004__aug0_la_fa.npz,E4_S02_A_FALL_STD_B_T004.csv,train,FALL_STD_B,2,4,0,large_fast,scale1.16162_warp0.89038_off0_snr28.72,0.89038,1.16162,28.72,0,100|300,115,150,35,1.0605,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T004__aug1_la_no.npz,E4_S02_A_FALL_STD_B_T004.csv,train,FALL_STD_B,2,4,1,large_normal,scale1.11708_warp0.96984_off0_snr27.3,0.96984,1.11708,27.3,0,100|300,125,163,38,1.0887,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_STD_B_T003__aug2_me_sl.npz,E4_S02_A_FALL_STD_B_T003.csv,train,FALL_STD_B,2,4,2,medium_slow,scale0.95724_warp1.15349_off30_snr34.14,1.15349,0.95724,34.14,30,100|300,138,233,95,1.0767,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T006__aug0_sm_fa.npz,E4_S02_A_FALL_STD_B_T006.csv,train,FALL_STD_B,2,4,0,small_fast,scale0.76005_warp0.88007_off0_snr33.42,0.88007,0.76005,33.42,0,100|300,100,105,5,1.0574,True,use,
E4_S02_A_FALL_STD_B_T004__aug2_la_sl.npz,E4_S02_A_FALL_STD_B_T004.csv,train,FALL_STD_B,2,4,2,large_slow,scale1.1544_warp1.1199_off23_snr32.86,1.1199,1.1544,32.86,23,100|300,121,117,-4,1.0669,True,use,
E4_S02_A_FALL_STD_B_T006__aug1_sm_no.npz,E4_S02_A_FALL_STD_B_T006.csv,train,FALL_STD_B,2,4,1,small_normal,scale0.78409_warp0.9614_off0_snr26.35,0.9614,0.78409,26.35,0,100|300,109,114,5,1.0593,True,use,
E4_S02_A_FALL_STD_B_T006__aug2_sm_sl.npz,E4_S02_A_FALL_STD_B_T006.csv,train,FALL_STD_B,2,4,2,small_slow,scale0.7648_warp1.22782_off45_snr26.6,1.22782,0.7648,26.6,45,100|300,95,117,22,1.0749,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T007__aug0_me_fa.npz,E4_S02_A_FALL_STD_B_T007.csv,train,FALL_STD_B,2,4,0,medium_fast,scale1.01538_warp0.75874_off0_snr25.07,0.75874,1.01538,25.07,0,100|300,76,221,145,1.1205,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T007__aug1_me_no.npz,E4_S02_A_FALL_STD_B_T007.csv,train,FALL_STD_B,2,4,1,medium_normal,scale1.02397_warp1.04443_off8_snr33.0,1.04443,1.02397,33.0,8,100|300,97,100,3,1.1581,True,use,
E4_S02_A_FALL_STD_B_T009__aug0_la_fa.npz,E4_S02_A_FALL_STD_B_T009.csv,train,FALL_STD_B,2,4,0,large_fast,scale1.10685_warp0.82981_off0_snr25.12,0.82981,1.10685,25.12,0,100|300,94,100,6,1.2135,True,use,
E4_S02_A_FALL_STD_B_T009__aug1_la_no.npz,E4_S02_A_FALL_STD_B_T009.csv,train,FALL_STD_B,2,4,1,large_normal,scale1.28723_warp0.97647_off0_snr29.42,0.97647,1.28723,29.42,0,100|300,111,100,-11,1.0803,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_STD_B_T007__aug2_me_sl.npz,E4_S02_A_FALL_STD_B_T007.csv,train,FALL_STD_B,2,4,2,medium_slow,scale0.95946_warp1.20852_off41_snr26.67,1.20852,0.95946,26.67,41,100|300,81,104,23,1.1633,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T009__aug2_la_sl.npz,E4_S02_A_FALL_STD_B_T009.csv,train,FALL_STD_B,2,4,2,large_slow,scale1.12519_warp1.19433_off38_snr29.23,1.19433,1.12519,29.23,38,100|300,98,100,2,1.1391,True,use,
E4_S02_A_FALL_STD_B_T010__aug0_sm_fa.npz,E4_S02_A_FALL_STD_B_T010.csv,train,FALL_STD_B,2,4,0,small_fast,scale0.76367_warp0.76004_off0_snr30.29,0.76004,0.76367,30.29,0,100|300,83,167,84,1.0739,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_B_T010__aug1_sm_no.npz,E4_S02_A_FALL_STD_B_T010.csv,train,FALL_STD_B,2,4,1,small_normal,scale0.85129_warp0.99109_off0_snr25.92,0.99109,0.85129,25.92,0,100|300,108,110,2,1.0582,True,use,
E4_S02_A_FALL_STD_B_T010__aug2_sm_sl.npz,E4_S02_A_FALL_STD_B_T010.csv,train,FALL_STD_B,2,4,2,small_slow,scale0.76578_warp1.10691_off21_snr33.71,1.10691,0.76578,33.71,21,100|300,99,134,35,1.0685,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_F_T001__aug0_me_fa.npz,E4_S02_A_FALL_STD_F_T001.csv,train,FALL_STD_F,2,4,0,medium_fast,scale1.03018_warp0.89999_off0_snr28.93,0.89999,1.03018,28.93,0,100|300,128,137,9,1.0938,True,use,
E4_S02_A_FALL_STD_F_T001__aug2_me_sl.npz,E4_S02_A_FALL_STD_F_T001.csv,train,FALL_STD_F,2,4,2,medium_slow,scale0.9783_warp1.26539_off53_snr30.72,1.26539,0.9783,30.72,53,100|300,128,138,10,1.0921,True,use,
E4_S02_A_FALL_STD_F_T001__aug1_me_no.npz,E4_S02_A_FALL_STD_F_T001.csv,train,FALL_STD_F,2,4,1,medium_normal,scale0.98479_warp0.9809_off0_snr31.18,0.9809,0.98479,31.18,0,100|300,140,144,4,1.1168,True,use,
E4_S02_A_FALL_STD_F_T004__aug0_la_fa.npz,E4_S02_A_FALL_STD_F_T004.csv,train,FALL_STD_F,2,4,0,large_fast,scale1.1791_warp0.82251_off0_snr25.52,0.82251,1.1791,25.52,0,100|300,99,107,8,1.0552,True,use,
E4_S02_A_FALL_STD_F_T004__aug1_la_no.npz,E4_S02_A_FALL_STD_F_T004.csv,train,FALL_STD_F,2,4,1,large_normal,scale1.24033_warp1.02877_off5_snr28.05,1.02877,1.24033,28.05,5,100|300,119,104,-15,1.0832,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_STD_F_T004__aug2_la_sl.npz,E4_S02_A_FALL_STD_F_T004.csv,train,FALL_STD_F,2,4,2,large_slow,scale1.15204_warp1.27428_off54_snr25.03,1.27428,1.15204,25.03,54,100|300,100,110,10,1.0514,True,use,
E4_S02_A_FALL_STD_F_T005__aug0_sm_fa.npz,E4_S02_A_FALL_STD_F_T005.csv,train,FALL_STD_F,2,4,0,small_fast,scale0.82033_warp0.77448_off0_snr26.73,0.77448,0.82033,26.73,0,100|300,93,136,43,1.0674,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_F_T005__aug1_sm_no.npz,E4_S02_A_FALL_STD_F_T005.csv,train,FALL_STD_F,2,4,1,small_normal,scale0.8439_warp1.04522_off9_snr29.33,1.04522,0.8439,29.33,9,100|300,117,130,13,1.0748,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_STD_F_T005__aug2_sm_sl.npz,E4_S02_A_FALL_STD_F_T005.csv,train,FALL_STD_F,2,4,2,small_slow,scale0.87224_warp1.23926_off47_snr31.13,1.23926,0.87224,31.13,47,100|300,103,134,31,1.0615,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_F_T006__aug0_me_fa.npz,E4_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,4,0,medium_fast,scale0.98235_warp0.86467_off0_snr34.74,0.86467,0.98235,34.74,0,100|300,180,149,-31,1.21,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_F_T006__aug1_me_no.npz,E4_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,4,1,medium_normal,scale0.98346_warp1.02386_off4_snr26.94,1.02386,0.98346,26.94,4,100|300,210,103,-107,1.0787,False,pending,aug_onset_disagree(>5)
E4_S02_A_FALL_STD_F_T008__aug0_la_fa.npz,E4_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,4,0,large_fast,scale1.27862_warp0.76892_off0_snr34.72,0.76892,1.27862,34.72,0,100|300,155,155,0,1.1103,True,use,
E4_S02_A_FALL_STD_F_T006__aug2_me_sl.npz,E4_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,4,2,medium_slow,scale0.99711_warp1.21609_off43_snr34.43,1.21609,0.99711,34.43,43,100|300,211,128,-83,1.1666,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_F_T008__aug1_la_no.npz,E4_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,4,1,large_normal,scale1.2527_warp0.95297_off0_snr30.28,0.95297,1.2527,30.28,0,100|300,192,194,2,1.0518,True,use,
E4_S02_A_FALL_STD_F_T008__aug2_la_sl.npz,E4_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,4,2,large_slow,scale1.25592_warp1.19906_off39_snr30.39,1.19906,1.25592,30.39,39,100|300,203,143,-60,1.0421,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_F_T009__aug0_sm_fa.npz,E4_S02_A_FALL_STD_F_T009.csv,train,FALL_STD_F,2,4,0,small_fast,scale0.77111_warp0.76879_off0_snr30.05,0.76879,0.77111,30.05,0,100|300,81,103,22,1.0669,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_F_T009__aug2_sm_sl.npz,E4_S02_A_FALL_STD_F_T009.csv,train,FALL_STD_F,2,4,2,small_slow,scale0.86117_warp1.24612_off49_snr27.77,1.24612,0.86117,27.77,49,100|300,83,121,38,1.0394,False,pending,aug_onset_disagree(>10)
E4_S03_A_FALL_SIT_B_T001__aug0_me_fa.npz,E4_S03_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,3,4,0,medium_fast,scale0.96862_warp0.88123_off0_snr32.08,0.88123,0.96862,32.08,0,100|300,114,146,32,1.0765,False,pending,aug_onset_disagree(>10)
E4_S02_A_FALL_STD_F_T009__aug1_sm_no.npz,E4_S02_A_FALL_STD_F_T009.csv,train,FALL_STD_F,2,4,1,small_normal,scale0.79421_warp1.00489_off0_snr33.29,1.00489,0.79421,33.29,0,100|300,106,156,50,1.0863,False,pending,aug_onset_disagree(>5)
