manifest_id,manifest_version,filename,env,subject,activity,subtype,trial,split_id,split_assignment,split_unit,test_sealed,source,usable_for_training,exclude_reason,exclude_candidate,exclude_candidate_reason,onset_frame_original,onset_frame_clean,rise_frame_original,rise_frame_clean,peak_frame_original,peak_frame_clean,baseline_median,baseline_mad,baseline_iqr,baseline_p75,baseline_p90,baseline_noise_ratio,baseline_mad_ratio,rise_strength,rise_slope,confidence_ref,param_sensitivity,topk_spread,topk_spread_extreme,soft_warning_count,needs_review,needs_review_hard_reasons,needs_review_soft_reasons,review_priority,review_priority_reasons
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_B_T005.csv,3,3,FALL_SIT_B,FALL_SIT_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,252,152,252,152,301,201,0.14492,0.00444,0.00877,0.14933,0.15487,1.06869,0.03066,1.10158,0.03663,0.54853,41.0,2,False,1,False,,rise_strength_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_B_T006.csv,3,3,FALL_SIT_B,FALL_SIT_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.15128,0.00679,0.01309,0.15806,0.16671,1.10201,0.04486,,,,139.0,,False,1,True,rise_not_found,param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_B_T007.csv,3,3,FALL_SIT_B,FALL_SIT_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,238,138,238,138,279,179,0.15277,0.00644,0.01267,0.15906,0.16518,1.0812,0.04218,1.14789,0.02353,0.57539,4.0,6,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_B_T008.csv,3,3,FALL_SIT_B,FALL_SIT_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,247,147,247,147,270,170,0.15436,0.00661,0.013,0.15997,0.16679,1.08056,0.04281,1.13613,0.03117,0.5874,19.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_B_T009.csv,3,3,FALL_SIT_B,FALL_SIT_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,290,190,290,190,294,194,0.15534,0.00909,0.01819,0.16415,0.16879,1.0866,0.05853,1.2141,0.05831,0.59166,0.0,3,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_B_T010.csv,3,3,FALL_SIT_B,FALL_SIT_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,231,131,231,131,305,205,0.15629,0.00698,0.0136,0.16391,0.17008,1.08825,0.04464,1.14468,0.05143,0.55803,20.0,3,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T001.csv,3,3,FALL_SIT_F,FALL_SIT_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,286,186,290,190,0.15776,0.00673,0.01498,0.16783,0.17415,1.10389,0.04265,1.13516,0.06961,0.57443,57.0,2,False,2,True,,rise_strength_low;param_sensitivity_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T002.csv,3,3,FALL_SIT_F,FALL_SIT_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,303,203,303,203,314,214,0.16165,0.00814,0.01635,0.16955,0.1758,1.08752,0.05033,1.15619,0.05116,0.54571,13.0,9,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T003.csv,3,3,FALL_SIT_F,FALL_SIT_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,313,213,313,213,316,216,0.15459,0.0094,0.01851,0.16314,0.17057,1.10337,0.06082,1.1972,0.04911,0.56387,113.0,0,False,1,False,,param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T004.csv,3,3,FALL_SIT_F,FALL_SIT_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,248,148,248,148,265,165,0.15675,0.0071,0.01344,0.16275,0.1689,1.07756,0.04528,1.16359,0.01724,0.59514,4.0,4,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T005.csv,3,3,FALL_SIT_F,FALL_SIT_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,229,129,229,129,232,132,0.14375,0.00806,0.0162,0.15151,0.16073,1.11808,0.05607,1.24081,0.06467,0.66152,34.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T006.csv,3,3,FALL_SIT_F,FALL_SIT_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,265,165,277,177,0.16037,0.00886,0.01801,0.16921,0.17286,1.07793,0.05526,1.20629,0.01406,0.59718,78.0,2,False,2,True,,rise_slope_low;param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T007.csv,3,3,FALL_SIT_F,FALL_SIT_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,262,162,321,221,0.13988,0.00567,0.01121,0.14512,0.1504,1.07517,0.04055,1.15135,0.03171,0.48102,53.0,56,True,3,True,,confidence_ref_low;param_sensitivity_high;topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T008.csv,3,3,FALL_SIT_F,FALL_SIT_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,excluded,False,resampled_lt_550,False,,,,,,,,,,,,,,,,,,,,,0,True,resampled_count<550,,high,hard_resampled_count_lt_550
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T009.csv,3,3,FALL_SIT_F,FALL_SIT_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,226,126,226,126,231,131,0.15935,0.00971,0.01906,0.1687,0.1848,1.15971,0.06095,1.21612,0.06693,0.65159,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_SIT_F_T010.csv,3,3,FALL_SIT_F,FALL_SIT_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,236,136,329,229,0.1519,0.00693,0.0132,0.15916,0.16507,1.08668,0.04561,1.18861,0.02458,0.44424,3.0,89,True,2,True,topk_no_consensus_hard,confidence_ref_low;topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T001.csv,3,3,FALL_STD_B,FALL_STD_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,292,192,292,192,343,243,0.15041,0.00894,0.02017,0.15796,0.16471,1.09503,0.05945,1.19399,0.03604,0.53106,99.0,2,False,1,False,,param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T002.csv,3,3,FALL_STD_B,FALL_STD_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,270,170,270,170,308,208,0.15074,0.00784,0.01568,0.15792,0.165,1.09461,0.052,1.17592,0.02946,0.55699,70.0,4,False,1,False,,param_sensitivity_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T003.csv,3,3,FALL_STD_B,FALL_STD_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,224,124,224,124,252,152,0.15427,0.0046,0.00986,0.15865,0.16332,1.05861,0.02984,1.14216,0.08409,0.6229,13.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T004.csv,3,3,FALL_STD_B,FALL_STD_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,213,113,306,206,0.1493,0.00816,0.01789,0.1594,0.16938,1.13451,0.05467,1.17961,0.01579,0.49232,90.0,58,True,4,True,,rise_slope_low;confidence_ref_low;param_sensitivity_high;topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T005.csv,3,3,FALL_STD_B,FALL_STD_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,205,105,205,105,206,106,0.1295,0.00421,0.00923,0.13265,0.13873,1.07126,0.0325,1.74807,0.17055,0.82442,0.0,43,False,1,False,,topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T006.csv,3,3,FALL_STD_B,FALL_STD_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,232,132,232,132,235,135,0.1563,0.00703,0.01557,0.16261,0.16795,1.07454,0.04496,1.18372,0.03613,0.64084,14.0,0,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T007.csv,3,3,FALL_STD_B,FALL_STD_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,202,102,237,137,0.15062,0.0045,0.00894,0.15474,0.16094,1.06855,0.02988,1.12245,0.03151,0.50828,0.0,100,True,3,True,topk_no_consensus_hard,rise_strength_low;confidence_ref_low;topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T008.csv,3,3,FALL_STD_B,FALL_STD_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,pending_manual,False,,False,,,,233,133,303,203,0.14529,0.00576,0.01169,0.15206,0.15592,1.07318,0.03963,1.13462,0.0562,0.49718,37.0,59,True,3,True,,rise_strength_low;confidence_ref_low;topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T009.csv,3,3,FALL_STD_B,FALL_STD_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,223,123,223,123,293,193,0.14487,0.005,0.0103,0.15021,0.15414,1.06394,0.03451,1.12484,0.02303,0.56052,23.0,2,False,1,False,,rise_strength_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_B_T010.csv,3,3,FALL_STD_B,FALL_STD_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,208,108,208,108,248,148,0.1123,0.00377,0.00762,0.11628,0.11954,1.06447,0.03357,1.19571,0.01599,0.62389,18.0,3,False,1,False,,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T001.csv,3,3,FALL_STD_F,FALL_STD_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,248,148,248,148,278,178,0.16318,0.00865,0.01748,0.17152,0.17745,1.08742,0.05301,1.23965,0.04249,0.61238,1.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T002.csv,3,3,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,pending_manual,False,,False,,,,195,,259,159,0.17025,0.00658,0.01146,0.17489,0.18136,1.06528,0.03868,1.1384,0.0238,0.59879,0.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T003.csv,3,3,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,201,101,0.15988,0.00704,0.01369,0.16638,0.17533,1.09659,0.04405,1.39773,0.00249,0.72578,0.0,2,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T004.csv,3,3,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,202,102,202,102,222,122,0.17501,0.01049,0.02136,0.18625,0.19499,1.11415,0.05994,1.22738,0.03091,0.60689,0.0,49,True,1,False,,topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T005.csv,3,3,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,193,,286,186,0.13713,0.00729,0.01522,0.14519,0.15669,1.14269,0.05318,1.16319,0.00173,0.56572,3.0,2,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T006.csv,3,3,FALL_STD_F,FALL_STD_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,298,198,298,198,301,201,0.15597,0.00784,0.01493,0.16253,0.1713,1.09829,0.05027,1.21716,0.04753,0.54477,37.0,36,False,1,False,,topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T007.csv,3,3,FALL_STD_F,FALL_STD_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,193,,278,178,0.15757,0.00638,0.0127,0.16289,0.16675,1.05826,0.04049,1.18786,0.03611,0.59824,81.0,2,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T008.csv,3,3,FALL_STD_F,FALL_STD_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,247,147,247,147,249,149,0.15375,0.00848,0.01616,0.16376,0.17137,1.11459,0.05519,1.20837,0.06639,0.63556,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T009.csv,3,3,FALL_STD_F,FALL_STD_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,243,143,243,143,246,146,0.15499,0.00689,0.01372,0.16182,0.16695,1.07717,0.04449,1.19434,0.0414,0.63179,32.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_STD_F_T010.csv,3,3,FALL_STD_F,FALL_STD_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,261,161,261,161,265,165,0.15932,0.00628,0.01251,0.1656,0.16995,1.06674,0.0394,1.18304,0.07858,0.6198,51.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T001.csv,3,3,FALL_WALK_B,FALL_WALK_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,207,107,207,107,263,163,0.15631,0.00443,0.00977,0.16013,0.16441,1.0518,0.02834,1.10939,0.02701,0.58829,0.0,2,False,1,False,,rise_strength_low,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T002.csv,3,3,FALL_WALK_B,FALL_WALK_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,209,109,209,109,330,230,0.11885,0.00595,0.01155,0.12412,0.13363,1.12437,0.05003,1.21381,0.00986,0.54046,7.0,2,False,1,False,,rise_slope_low,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T003.csv,3,3,FALL_WALK_B,FALL_WALK_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.15697,0.00774,0.01459,0.16261,0.17262,1.09971,0.04933,,,,1.0,,False,0,True,rise_not_found,,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T004.csv,3,3,FALL_WALK_B,FALL_WALK_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,excluded,False,resampled_lt_550,False,,,,,,,,,,,,,,,,,,,,,0,True,resampled_count<550,,high,hard_resampled_count_lt_550
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T005.csv,3,3,FALL_WALK_B,FALL_WALK_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.15847,0.00856,0.01598,0.16499,0.17532,1.10629,0.054,,,,0.0,,False,0,True,rise_not_found,,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T006.csv,3,3,FALL_WALK_B,FALL_WALK_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,pending_manual,False,,False,,,,194,,308,208,0.15423,0.00621,0.01344,0.16239,0.17342,1.1244,0.04026,1.12561,0.00998,0.43019,3.0,97,True,4,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200;topk_no_consensus_hard,rise_strength_low;rise_slope_low;confidence_ref_low;topk_spread_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T007.csv,3,3,FALL_WALK_B,FALL_WALK_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,227,127,306,206,0.15886,0.00676,0.01493,0.16779,0.17424,1.09686,0.04255,1.16069,0.02944,0.47267,0.0,77,True,2,True,,confidence_ref_low;topk_spread_high,high,weak_subtype:FALL_WALK_B
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T008.csv,3,3,FALL_WALK_B,FALL_WALK_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.15442,0.00952,0.01861,0.16342,0.16827,1.08971,0.06162,,,,0.0,,False,0,True,rise_not_found,,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T009.csv,3,3,FALL_WALK_B,FALL_WALK_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.16655,0.01086,0.02376,0.17997,0.20597,1.23667,0.0652,,,,,,False,1,True,rise_not_found,baseline_noise_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_B_T010.csv,3,3,FALL_WALK_B,FALL_WALK_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.14792,0.01048,0.02321,0.16147,0.25884,1.74988,0.07086,,,,,,False,1,True,rise_not_found,baseline_noise_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T001.csv,3,3,FALL_WALK_F,FALL_WALK_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,292,192,296,196,0.15331,0.00523,0.01112,0.15948,0.16231,1.05866,0.03412,1.10429,0.01746,0.5505,86.0,2,False,2,True,,rise_strength_low;param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T002.csv,3,3,FALL_WALK_F,FALL_WALK_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.13879,0.02178,0.0453,0.16585,0.20323,1.46431,0.15693,,,,,,False,2,True,rise_not_found,baseline_noise_high;baseline_mad_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T003.csv,3,3,FALL_WALK_F,FALL_WALK_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,pending_manual,False,,False,,,,,,,,0.15761,0.00955,0.01945,0.16939,0.18368,1.16539,0.06058,,,,,,False,0,True,rise_not_found,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T004.csv,3,3,FALL_WALK_F,FALL_WALK_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,205,105,205,105,230,130,0.14704,0.00733,0.01468,0.15471,0.16395,1.115,0.04985,1.23056,0.02067,0.57365,31.0,70,True,1,False,,topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T005.csv,3,3,FALL_WALK_F,FALL_WALK_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,excluded,False,resampled_lt_550,False,,,,,,,,,,,,,,,,,,,,,0,True,resampled_count<550,,high,hard_resampled_count_lt_550
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T006.csv,3,3,FALL_WALK_F,FALL_WALK_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,197,,200,100,0.16051,0.00638,0.01261,0.16676,0.17638,1.09886,0.03975,1.13785,0.06427,0.66484,1.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T007.csv,3,3,FALL_WALK_F,FALL_WALK_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,218,118,218,118,223,123,0.16331,0.01089,0.02215,0.17501,0.18028,1.10391,0.06668,1.26473,0.12855,0.6953,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T008.csv,3,3,FALL_WALK_F,FALL_WALK_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,266,166,266,166,270,170,0.15134,0.00987,0.01971,0.1611,0.16735,1.10575,0.06519,1.20804,0.00839,0.60165,3.0,1,False,1,False,,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T009.csv,3,3,FALL_WALK_F,FALL_WALK_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,300,200,300,200,301,201,0.15261,0.00843,0.01726,0.16228,0.1728,1.13229,0.05524,1.22973,0.02542,0.57974,40.0,0,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E3_S03_A_FALL_WALK_F_T010.csv,3,3,FALL_WALK_F,FALL_WALK_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,281,181,281,181,284,184,0.15343,0.0079,0.01631,0.16241,0.18098,1.17954,0.05151,1.19541,0.0336,0.58396,91.0,0,False,1,False,,param_sensitivity_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T001.csv,4,1,FALL_SIT_B,FALL_SIT_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,205,105,205,105,261,161,0.15343,0.00609,0.01088,0.15998,0.16429,1.0708,0.0397,1.12019,0.03359,0.59329,12.0,2,False,1,False,,rise_strength_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T002.csv,4,1,FALL_SIT_B,FALL_SIT_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,233,133,233,133,291,191,0.13502,0.00684,0.01361,0.14257,0.14717,1.09002,0.05065,1.25399,0.03935,0.59806,1.0,6,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T003.csv,4,1,FALL_SIT_B,FALL_SIT_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,218,118,218,118,303,203,0.11775,0.00455,0.00932,0.12301,0.12825,1.08918,0.03867,1.16009,0.03035,0.5603,27.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T004.csv,4,1,FALL_SIT_B,FALL_SIT_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,206,106,206,106,282,182,0.15923,0.00954,0.01894,0.16839,0.17468,1.09699,0.05989,1.28898,0.05921,0.62633,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T005.csv,4,1,FALL_SIT_B,FALL_SIT_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,216,116,216,116,285,185,0.1633,0.00559,0.01157,0.16844,0.1735,1.06245,0.03424,1.16666,0.0183,0.57996,26.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T006.csv,4,1,FALL_SIT_B,FALL_SIT_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,226,126,226,126,298,198,0.1477,0.00664,0.01331,0.15337,0.15924,1.0781,0.04499,1.15425,0.0269,0.56382,35.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T007.csv,4,1,FALL_SIT_B,FALL_SIT_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,243,143,243,143,294,194,0.14523,0.00591,0.01143,0.15174,0.16091,1.108,0.04069,1.13684,0.05067,0.5657,1.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S01_A_FALL_SIT_B_T008.csv,4,1,FALL_SIT_B,FALL_SIT_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,247,147,247,147,272,172,0.15016,0.01165,0.02453,0.16085,0.16623,1.10708,0.07761,1.27933,0.02834,0.62467,32.0,2,False,0,False,,,normal,
