aug_filename,origin_filename,origin_split,origin_subtype,origin_subject,origin_env,aug_id,transform_profile,transform_params,warp_factor,scale_factor,noise_snr,crop_offset,splice_boundaries_clean,expected_onset_clean,detected_onset_clean,onset_delta,baseline_noise_ratio,auto_augmented_onset_ok,aug_status,reject_or_pending_reason
E2_S02_A_FALL_STD_F_T005__aug3_me_fa.npz,E2_S02_A_FALL_STD_F_T005.csv,train,FALL_STD_F,2,2,3,medium_fast,scale1.03316_warp0.78529_off0_snr26.91,0.78529,1.03316,26.91,0,100|300,127,132,5,1.1369,True,use,
E2_S02_A_FALL_STD_F_T005__aug5_la_fa.npz,E2_S02_A_FALL_STD_F_T005.csv,train,FALL_STD_F,2,2,5,large_fast,scale1.25043_warp0.82874_off0_snr32.59,0.82874,1.25043,32.59,0,100|300,134,100,-34,1.11,False,pending,aug_onset_disagree(>10)
E2_S02_A_FALL_STD_F_T005__aug4_la_no.npz,E2_S02_A_FALL_STD_F_T005.csv,train,FALL_STD_F,2,2,4,large_normal,scale1.1844_warp0.99271_off0_snr33.81,0.99271,1.1844,33.81,0,100|300,161,110,-51,1.1384,False,pending,aug_onset_disagree(>5)
E2_S02_A_FALL_STD_F_T006__aug0_sm_no.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,0,small_normal,scale0.79626_warp0.97058_off0_snr31.17,0.97058,0.79626,31.17,0,100|300,112,113,1,1.065,True,use,
E2_S02_A_FALL_STD_F_T006__aug1_sm_fa.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,1,small_fast,scale0.85763_warp0.89845_off0_snr33.88,0.89845,0.85763,33.88,0,100|300,103,105,2,1.0453,True,use,
E2_S02_A_FALL_STD_F_T006__aug2_me_no.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,2,medium_normal,scale0.96074_warp1.02212_off4_snr25.02,1.02212,0.96074,25.02,4,100|300,113,115,2,1.0579,True,use,
E2_S02_A_FALL_STD_F_T006__aug3_me_fa.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,3,medium_fast,scale1.02903_warp0.7828_off0_snr25.6,0.7828,1.02903,25.6,0,100|300,90,100,10,1.1385,True,use,
E2_S02_A_FALL_STD_F_T006__aug5_la_fa.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,5,large_fast,scale1.16288_warp0.85176_off0_snr25.38,0.85176,1.16288,25.38,0,100|300,98,100,2,1.0461,True,use,
E2_S02_A_FALL_STD_F_T006__aug4_la_no.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,4,large_normal,scale1.19195_warp1.01545_off3_snr29.29,1.01545,1.19195,29.29,3,100|300,114,116,2,1.0722,True,use,
E2_S02_A_FALL_STD_F_T008__aug0_sm_no.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,0,small_normal,scale0.83637_warp1.00519_off1_snr32.89,1.00519,0.83637,32.89,1,100|300,137,150,13,1.0828,False,pending,aug_onset_disagree(>5)
E2_S02_A_FALL_STD_F_T008__aug1_sm_fa.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,1,small_fast,scale0.89574_warp0.78301_off0_snr29.61,0.78301,0.89574,29.61,0,100|300,107,113,6,1.0747,True,use,
E2_S02_A_FALL_STD_F_T008__aug2_me_no.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,2,medium_normal,scale1.00669_warp1.0388_off7_snr32.84,1.0388,1.00669,32.84,7,100|300,135,143,8,1.0868,False,pending,aug_onset_disagree(>5)
E2_S02_A_FALL_STD_F_T008__aug3_me_fa.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,3,medium_fast,scale1.00047_warp0.88356_off0_snr31.48,0.88356,1.00047,31.48,0,100|300,121,127,6,1.1092,True,use,
E2_S02_A_FALL_STD_F_T008__aug4_la_no.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,4,large_normal,scale1.19111_warp0.95636_off0_snr29.73,0.95636,1.19111,29.73,0,100|300,131,140,9,1.1397,False,pending,aug_onset_disagree(>5)
E2_S02_A_FALL_STD_F_T010__aug0_sm_no.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,0,small_normal,scale0.82583_warp1.02057_off4_snr30.9,1.02057,0.82583,30.9,4,100|300,154,143,-11,1.111,False,pending,aug_onset_disagree(>5)
E2_S02_A_FALL_STD_F_T008__aug5_la_fa.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,5,large_fast,scale1.1179_warp0.89222_off0_snr32.34,0.89222,1.1179,32.34,0,100|300,122,128,6,1.0755,True,use,
E2_S02_A_FALL_STD_F_T010__aug1_sm_fa.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,1,small_fast,scale0.83133_warp0.85292_off0_snr34.06,0.85292,0.83133,34.06,0,100|300,132,133,1,1.1135,True,use,
E2_S02_A_FALL_STD_F_T010__aug3_me_fa.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,3,medium_fast,scale0.99292_warp0.89099_off0_snr27.93,0.89099,0.99292,27.93,0,100|300,138,137,-1,1.1555,True,use,
E2_S02_A_FALL_STD_F_T010__aug2_me_no.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,2,medium_normal,scale1.01663_warp1.03464_off6_snr30.32,1.03464,1.01663,30.32,6,100|300,154,145,-9,1.1092,False,pending,aug_onset_disagree(>5)
E2_S02_A_FALL_STD_F_T010__aug4_la_no.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,4,large_normal,scale1.12385_warp1.04007_off8_snr27.86,1.04007,1.12385,27.86,8,100|300,153,153,0,1.089,True,use,
E3_S03_A_FALL_SIT_B_T005__aug0_sm_no.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,0,small_normal,scale0.80718_warp1.04381_off8_snr33.23,1.04381,0.80718,33.23,8,100|300,150,186,36,1.0717,False,pending,aug_onset_disagree(>5)
E2_S02_A_FALL_STD_F_T010__aug5_la_fa.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,5,large_fast,scale1.10839_warp0.79396_off0_snr29.95,0.79396,1.10839,29.95,0,100|300,123,124,1,1.2095,True,use,
E3_S03_A_FALL_SIT_B_T005__aug2_me_no.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,2,medium_normal,scale1.02594_warp0.95229_off0_snr28.59,0.95229,1.02594,28.59,0,100|300,144,,,1.0697,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T005__aug1_sm_fa.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,1,small_fast,scale0.88797_warp0.83792_off0_snr32.27,0.83792,0.88797,32.27,0,100|300,127,,,1.0751,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T005__aug3_me_fa.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,3,medium_fast,scale0.98648_warp0.89115_off0_snr30.39,0.89115,0.98648,30.39,0,100|300,135,296,161,1.0701,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_SIT_B_T005__aug4_la_no.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,4,large_normal,scale1.20776_warp0.99779_off0_snr29.08,0.99779,1.20776,29.08,0,100|300,152,,,1.0844,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T005__aug5_la_fa.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,5,large_fast,scale1.21666_warp0.86149_off0_snr27.66,0.86149,1.21666,27.66,0,100|300,131,,,1.0638,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T007__aug0_sm_no.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,0,small_normal,scale0.87953_warp1.01297_off2_snr32.41,1.01297,0.87953,32.41,2,100|300,138,167,29,1.0721,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_B_T007__aug1_sm_fa.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,1,small_fast,scale0.80177_warp0.8285_off0_snr33.96,0.8285,0.80177,33.96,0,100|300,114,141,27,1.0479,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_SIT_B_T007__aug2_me_no.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,2,medium_normal,scale0.97003_warp0.98876_off0_snr33.4,0.98876,0.97003,33.4,0,100|300,136,136,0,1.0906,True,use,
E3_S03_A_FALL_SIT_B_T007__aug3_me_fa.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,3,medium_fast,scale1.03099_warp0.81002_off0_snr31.63,0.81002,1.03099,31.63,0,100|300,112,117,5,1.0718,True,use,
E3_S03_A_FALL_SIT_B_T007__aug4_la_no.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,4,large_normal,scale1.19538_warp0.99748_off0_snr33.53,0.99748,1.19538,33.53,0,100|300,137,161,24,1.1238,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_B_T007__aug5_la_fa.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,5,large_fast,scale1.10053_warp0.79859_off0_snr26.61,0.79859,1.10053,26.61,0,100|300,110,112,2,1.0739,True,use,
E3_S03_A_FALL_SIT_B_T008__aug1_sm_fa.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,1,small_fast,scale0.88597_warp0.77984_off0_snr25.01,0.77984,0.88597,25.01,0,100|300,114,154,40,1.056,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_SIT_B_T008__aug0_sm_no.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,0,small_normal,scale0.86267_warp0.99429_off0_snr26.42,0.99429,0.86267,26.42,0,100|300,146,117,-29,1.0624,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_B_T008__aug2_me_no.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,2,medium_normal,scale0.98233_warp1.00371_off0_snr28.96,1.00371,0.98233,28.96,0,100|300,147,,,1.0578,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T008__aug3_me_fa.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,3,medium_fast,scale1.00634_warp0.79319_off0_snr29.21,0.79319,1.00634,29.21,0,100|300,116,,,1.0617,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T008__aug5_la_fa.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,5,large_fast,scale1.19898_warp0.79093_off0_snr27.44,0.79093,1.19898,27.44,0,100|300,116,,,1.0572,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T010__aug0_sm_no.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,0,small_normal,scale0.88144_warp0.99466_off0_snr27.55,0.99466,0.88144,27.55,0,100|300,130,105,-25,1.0872,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_B_T008__aug4_la_no.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,4,large_normal,scale1.27753_warp0.96956_off0_snr32.85,0.96956,1.27753,32.85,0,100|300,142,145,3,1.0813,True,use,
E3_S03_A_FALL_SIT_B_T010__aug1_sm_fa.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,1,small_fast,scale0.77997_warp0.80282_off0_snr30.4,0.80282,0.77997,30.4,0,100|300,105,,,1.0831,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T010__aug2_me_no.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,2,medium_normal,scale0.95252_warp1.01561_off3_snr26.77,1.01561,0.95252,26.77,3,100|300,130,129,-1,1.0531,True,use,
E3_S03_A_FALL_SIT_B_T010__aug3_me_fa.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,3,medium_fast,scale0.97112_warp0.86549_off0_snr34.11,0.86549,0.97112,34.11,0,100|300,113,,,1.0597,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T010__aug4_la_no.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,4,large_normal,scale1.19285_warp0.96996_off0_snr31.26,0.96996,1.19285,31.26,0,100|300,127,,,1.0857,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T010__aug5_la_fa.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,5,large_fast,scale1.10441_warp0.82728_off0_snr29.18,0.82728,1.10441,29.18,0,100|300,108,,,1.0619,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T002__aug0_sm_no.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,0,small_normal,scale0.79622_warp1.01853_off3_snr34.98,1.01853,0.79622,34.98,3,100|300,204,107,-97,1.1317,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_F_T002__aug1_sm_fa.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,1,small_fast,scale0.75792_warp0.88982_off0_snr29.38,0.88982,0.75792,29.38,0,100|300,180,188,8,1.0642,True,use,
E3_S03_A_FALL_SIT_F_T002__aug3_me_fa.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,3,medium_fast,scale0.96341_warp0.84981_off0_snr33.12,0.84981,0.96341,33.12,0,100|300,172,172,0,1.0932,True,use,
E3_S03_A_FALL_SIT_F_T002__aug2_me_no.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,2,medium_normal,scale0.97711_warp1.04996_off9_snr28.41,1.04996,0.97711,28.41,9,100|300,204,121,-83,1.0876,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_F_T002__aug4_la_no.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,4,large_normal,scale1.17052_warp0.96057_off0_snr30.76,0.96057,1.17052,30.76,0,100|300,195,,,1.0846,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T002__aug5_la_fa.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,5,large_fast,scale1.2526_warp0.76125_off0_snr34.03,0.76125,1.2526,34.03,0,100|300,154,,,1.057,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T003__aug0_sm_no.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,0,small_normal,scale0.75188_warp1.03129_off6_snr30.5,1.03129,0.75188,30.5,6,100|300,213,,,1.0914,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T003__aug1_sm_fa.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,1,small_fast,scale0.8676_warp0.77971_off0_snr28.07,0.77971,0.8676,28.07,0,100|300,165,,,1.0644,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T003__aug2_me_no.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,2,medium_normal,scale0.97299_warp1.01878_off3_snr34.17,1.01878,0.97299,34.17,3,100|300,214,102,-112,1.0761,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_F_T003__aug4_la_no.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,4,large_normal,scale1.25781_warp1.0234_off4_snr29.45,1.0234,1.25781,29.45,4,100|300,214,,,1.0866,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T003__aug3_me_fa.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,3,medium_fast,scale1.03023_warp0.89635_off0_snr28.14,0.89635,1.03023,28.14,0,100|300,191,160,-31,1.0846,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_SIT_F_T003__aug5_la_fa.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,5,large_fast,scale1.18982_warp0.82754_off0_snr32.0,0.82754,1.18982,32.0,0,100|300,176,,,1.0574,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T006__aug0_sm_no.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,0,small_normal,scale0.79737_warp1.04986_off9_snr29.86,1.04986,0.79737,29.86,9,100|300,170,144,-26,1.0412,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_F_T006__aug2_me_no.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,2,medium_normal,scale1.03232_warp1.02141_off4_snr28.3,1.02141,1.03232,28.3,4,100|300,170,174,4,1.0724,True,use,
E3_S03_A_FALL_SIT_F_T006__aug1_sm_fa.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,1,small_fast,scale0.76607_warp0.77155_off0_snr32.25,0.77155,0.76607,32.25,0,100|300,132,133,1,1.0609,True,use,
E3_S03_A_FALL_SIT_F_T006__aug3_me_fa.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,3,medium_fast,scale1.01826_warp0.80357_off0_snr30.52,0.80357,1.01826,30.52,0,100|300,137,139,2,1.0468,True,use,
E3_S03_A_FALL_SIT_F_T006__aug4_la_no.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,4,large_normal,scale1.13426_warp1.01552_off3_snr28.76,1.01552,1.13426,28.76,3,100|300,171,174,3,1.0368,True,use,
E3_S03_A_FALL_SIT_F_T006__aug5_la_fa.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,5,large_fast,scale1.20261_warp0.77998_off0_snr33.01,0.77998,1.20261,33.01,0,100|300,133,134,1,1.0808,True,use,
E3_S03_A_FALL_SIT_F_T009__aug0_sm_no.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,0,small_normal,scale0.88885_warp0.96435_off0_snr26.73,0.96435,0.88885,26.73,0,100|300,121,124,3,1.0756,True,use,
E3_S03_A_FALL_SIT_F_T009__aug1_sm_fa.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,1,small_fast,scale0.89045_warp0.79179_off0_snr31.89,0.79179,0.89045,31.89,0,100|300,99,101,2,1.0483,True,use,
E3_S03_A_FALL_SIT_F_T009__aug3_me_fa.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,3,medium_fast,scale0.95471_warp0.78933_off0_snr31.95,0.78933,0.95471,31.95,0,100|300,99,102,3,1.0736,True,use,
E3_S03_A_FALL_SIT_F_T009__aug2_me_no.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,2,medium_normal,scale0.95206_warp0.9595_off0_snr34.41,0.9595,0.95206,34.41,0,100|300,121,,,1.1255,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T009__aug4_la_no.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,4,large_normal,scale1.11105_warp1.04808_off9_snr25.45,1.04808,1.11105,25.45,9,100|300,123,124,1,1.0677,True,use,
E3_S03_A_FALL_SIT_F_T009__aug5_la_fa.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,5,large_fast,scale1.27251_warp0.82488_off0_snr26.43,0.82488,1.27251,26.43,0,100|300,104,104,0,1.071,True,use,
E3_S03_A_FALL_STD_B_T001__aug0_sm_no.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,0,small_normal,scale0.82356_warp0.98976_off0_snr25.96,0.98976,0.82356,25.96,0,100|300,190,235,45,1.0735,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_B_T001__aug1_sm_fa.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,1,small_fast,scale0.78693_warp0.85124_off0_snr26.71,0.85124,0.78693,26.71,0,100|300,163,199,36,1.0565,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T001__aug2_me_no.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,2,medium_normal,scale0.96964_warp0.99267_off0_snr34.46,0.99267,0.96964,34.46,0,100|300,191,100,-91,1.1487,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_B_T001__aug3_me_fa.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,3,medium_fast,scale0.97882_warp0.88491_off0_snr25.88,0.88491,0.97882,25.88,0,100|300,169,139,-30,1.0494,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T001__aug4_la_no.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,4,large_normal,scale1.17183_warp1.0288_off5_snr33.97,1.0288,1.17183,33.97,5,100|300,192,142,-50,1.064,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_B_T001__aug5_la_fa.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,5,large_fast,scale1.24582_warp0.8313_off0_snr26.27,0.8313,1.24582,26.27,0,100|300,159,186,27,1.0658,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T002__aug0_sm_no.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,0,small_normal,scale0.80301_warp1.00286_off0_snr30.36,1.00286,0.80301,30.36,0,100|300,170,,,1.0627,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T002__aug1_sm_fa.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,1,small_fast,scale0.85375_warp0.77914_off0_snr25.61,0.77914,0.85375,25.61,0,100|300,132,,,1.0533,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T002__aug2_me_no.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,2,medium_normal,scale0.97996_warp1.03759_off7_snr30.09,1.03759,0.97996,30.09,7,100|300,169,237,68,1.0802,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_B_T002__aug3_me_fa.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,3,medium_fast,scale1.02601_warp0.80925_off0_snr32.44,0.80925,1.02601,32.44,0,100|300,137,126,-11,1.0539,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T002__aug4_la_no.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,4,large_normal,scale1.24082_warp1.03583_off7_snr31.63,1.03583,1.24082,31.63,7,100|300,169,111,-58,1.0675,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_B_T002__aug5_la_fa.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,5,large_fast,scale1.25687_warp0.82717_off0_snr30.43,0.82717,1.25687,30.43,0,100|300,140,128,-12,1.0557,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T005__aug0_sm_no.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,0,small_normal,scale0.89266_warp0.95735_off0_snr30.43,0.95735,0.89266,30.43,0,100|300,100,100,0,1.0537,True,use,
E3_S03_A_FALL_STD_B_T005__aug1_sm_fa.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,1,small_fast,scale0.78452_warp0.86538_off0_snr31.78,0.86538,0.78452,31.78,0,100|300,91,,,1.0725,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T005__aug2_me_no.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,2,medium_normal,scale0.97979_warp0.98503_off0_snr31.77,0.98503,0.97979,31.77,0,100|300,103,103,0,1.0784,True,use,
E3_S03_A_FALL_STD_B_T005__aug3_me_fa.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,3,medium_fast,scale1.03964_warp0.78361_off0_snr28.75,0.78361,1.03964,28.75,0,100|300,82,,,1.0684,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T005__aug4_la_no.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,4,large_normal,scale1.23452_warp1.04283_off8_snr26.29,1.04283,1.23452,26.29,8,100|300,101,102,1,1.0503,True,use,
E3_S03_A_FALL_STD_B_T005__aug5_la_fa.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,5,large_fast,scale1.29187_warp0.83154_off0_snr27.61,0.83154,1.29187,27.61,0,100|300,87,,,1.0462,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T010__aug0_sm_no.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,0,small_normal,scale0.77944_warp1.04784_off9_snr34.34,1.04784,0.77944,34.34,9,100|300,104,100,-4,1.08,True,use,
E3_S03_A_FALL_STD_B_T010__aug3_me_fa.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,3,medium_fast,scale1.04495_warp0.75086_off0_snr32.65,0.75086,1.04495,32.65,0,100|300,81,110,29,1.0717,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T010__aug1_sm_fa.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,1,small_fast,scale0.79479_warp0.86_off0_snr34.21,0.86,0.79479,34.21,0,100|300,93,125,32,1.0663,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T010__aug2_me_no.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,2,medium_normal,scale1.02305_warp1.00648_off1_snr32.21,1.00648,1.02305,32.21,1,100|300,108,106,-2,1.0702,True,use,
E3_S03_A_FALL_STD_B_T010__aug4_la_no.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,4,large_normal,scale1.16175_warp1.01039_off2_snr25.31,1.01039,1.16175,25.31,2,100|300,107,110,3,1.0556,True,use,
E3_S03_A_FALL_STD_B_T010__aug5_la_fa.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,5,large_fast,scale1.2638_warp0.78703_off0_snr31.37,0.78703,1.2638,31.37,0,100|300,85,115,30,1.0832,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_F_T001__aug1_sm_fa.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,1,small_fast,scale0.8792_warp0.89452_off0_snr30.44,0.89452,0.8792,30.44,0,100|300,132,136,4,1.0714,True,use,
E3_S03_A_FALL_STD_F_T001__aug0_sm_no.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,0,small_normal,scale0.87226_warp0.977_off0_snr33.21,0.977,0.87226,33.21,0,100|300,144,146,2,1.1139,True,use,
E3_S03_A_FALL_STD_F_T001__aug2_me_no.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,2,medium_normal,scale0.985_warp0.96046_off0_snr27.99,0.96046,0.985,27.99,0,100|300,142,142,0,1.0719,True,use,
