filename,subtype,env,subject,split_assignment,onset_status,usable_for_fixed,usable_for_onset_aligned,exclude_scope,onset_frame_clean,crop_policy,crop_start_clean,crop_end_clean,generated,crop_exclude_reason,manifest_id
E2_S02_A_FALL_WALK_B_T005.csv,FALL_WALK_B,2,2,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T005.csv,FALL_WALK_B,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T005.csv,FALL_WALK_B,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T006.csv,FALL_WALK_B,2,2,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T006.csv,FALL_WALK_B,2,2,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T006.csv,FALL_WALK_B,2,2,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T007.csv,FALL_WALK_B,2,2,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T007.csv,FALL_WALK_B,2,2,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T007.csv,FALL_WALK_B,2,2,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T008.csv,FALL_WALK_B,2,2,train,auto_reviewed,True,True,none,100,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T008.csv,FALL_WALK_B,2,2,train,auto_reviewed,True,True,none,100,onset_primary,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T008.csv,FALL_WALK_B,2,2,train,auto_reviewed,True,True,none,100,onset_reduced,0,300,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T009.csv,FALL_WALK_B,2,2,test,auto_reviewed,True,True,none,111,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T009.csv,FALL_WALK_B,2,2,test,auto_reviewed,True,True,none,111,onset_primary,61,361,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T009.csv,FALL_WALK_B,2,2,test,auto_reviewed,True,True,none,111,onset_reduced,11,311,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T010.csv,FALL_WALK_B,2,2,train,manual_corrected,True,True,none,108,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T010.csv,FALL_WALK_B,2,2,train,manual_corrected,True,True,none,108,onset_primary,58,358,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_B_T010.csv,FALL_WALK_B,2,2,train,manual_corrected,True,True,none,108,onset_reduced,8,308,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T001.csv,FALL_WALK_F,2,2,train,manual_corrected,True,True,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T001.csv,FALL_WALK_F,2,2,train,manual_corrected,True,True,none,,onset_primary,,,False,onset_null,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T001.csv,FALL_WALK_F,2,2,train,manual_corrected,True,True,none,,onset_reduced,,,False,onset_null,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T002.csv,FALL_WALK_F,2,2,test,data_invalid,False,False,all_policies,,fixed,50,350,False,not_usable_for_fixed,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T002.csv,FALL_WALK_F,2,2,test,data_invalid,False,False,all_policies,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T002.csv,FALL_WALK_F,2,2,test,data_invalid,False,False,all_policies,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T003.csv,FALL_WALK_F,2,2,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T003.csv,FALL_WALK_F,2,2,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T003.csv,FALL_WALK_F,2,2,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T004.csv,FALL_WALK_F,2,2,test,auto_reviewed,True,True,none,153,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T004.csv,FALL_WALK_F,2,2,test,auto_reviewed,True,True,none,153,onset_primary,103,403,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T004.csv,FALL_WALK_F,2,2,test,auto_reviewed,True,True,none,153,onset_reduced,53,353,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T005.csv,FALL_WALK_F,2,2,val,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T005.csv,FALL_WALK_F,2,2,val,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T005.csv,FALL_WALK_F,2,2,val,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T006.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T006.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T006.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T007.csv,FALL_WALK_F,2,2,val,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T007.csv,FALL_WALK_F,2,2,val,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T007.csv,FALL_WALK_F,2,2,val,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T008.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T008.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T008.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T009.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T009.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T009.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T010.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T010.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E2_S02_A_FALL_WALK_F_T010.csv,FALL_WALK_F,2,2,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T001.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T001.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T001.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T002.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T002.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T002.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T003.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T003.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T003.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T004.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T004.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T004.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T005.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,152,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T005.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,152,onset_primary,102,402,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T005.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,152,onset_reduced,52,352,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T006.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T006.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T006.csv,FALL_SIT_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T007.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,138,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T007.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,138,onset_primary,88,388,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T007.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,138,onset_reduced,38,338,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T008.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,147,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T008.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,147,onset_primary,97,397,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T008.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,147,onset_reduced,47,347,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T009.csv,FALL_SIT_B,3,3,val,auto_reviewed,True,True,none,190,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T009.csv,FALL_SIT_B,3,3,val,auto_reviewed,True,True,none,190,onset_primary,140,440,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T009.csv,FALL_SIT_B,3,3,val,auto_reviewed,True,True,none,190,onset_reduced,90,390,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T010.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,131,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T010.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,131,onset_primary,81,381,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_B_T010.csv,FALL_SIT_B,3,3,train,auto_reviewed,True,True,none,131,onset_reduced,31,331,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T001.csv,FALL_SIT_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T001.csv,FALL_SIT_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T001.csv,FALL_SIT_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T002.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,203,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T002.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,203,onset_primary,153,453,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T002.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,203,onset_reduced,103,403,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T003.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,213,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T003.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,213,onset_primary,163,463,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T003.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,213,onset_reduced,113,413,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T004.csv,FALL_SIT_F,3,3,test,auto_reviewed,True,True,none,148,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T004.csv,FALL_SIT_F,3,3,test,auto_reviewed,True,True,none,148,onset_primary,98,398,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T004.csv,FALL_SIT_F,3,3,test,auto_reviewed,True,True,none,148,onset_reduced,48,348,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T005.csv,FALL_SIT_F,3,3,test,auto_reviewed,True,True,none,129,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T005.csv,FALL_SIT_F,3,3,test,auto_reviewed,True,True,none,129,onset_primary,79,379,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T005.csv,FALL_SIT_F,3,3,test,auto_reviewed,True,True,none,129,onset_reduced,29,329,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T006.csv,FALL_SIT_F,3,3,train,manual_corrected,True,True,none,171,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T006.csv,FALL_SIT_F,3,3,train,manual_corrected,True,True,none,171,onset_primary,121,421,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T006.csv,FALL_SIT_F,3,3,train,manual_corrected,True,True,none,171,onset_reduced,71,371,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T007.csv,FALL_SIT_F,3,3,test,pending_manual,True,False,none,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T007.csv,FALL_SIT_F,3,3,test,pending_manual,True,False,none,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T007.csv,FALL_SIT_F,3,3,test,pending_manual,True,False,none,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T008.csv,FALL_SIT_F,3,3,train,data_invalid,False,False,all_policies,,fixed,50,350,False,not_usable_for_fixed,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T008.csv,FALL_SIT_F,3,3,train,data_invalid,False,False,all_policies,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T008.csv,FALL_SIT_F,3,3,train,data_invalid,False,False,all_policies,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T009.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,126,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T009.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,126,onset_primary,76,376,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T009.csv,FALL_SIT_F,3,3,train,auto_reviewed,True,True,none,126,onset_reduced,26,326,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T010.csv,FALL_SIT_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T010.csv,FALL_SIT_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_SIT_F_T010.csv,FALL_SIT_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T001.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,192,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T001.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,192,onset_primary,142,442,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T001.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,192,onset_reduced,92,392,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T002.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,170,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T002.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,170,onset_primary,120,420,False,crop_out_of_bounds,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T002.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,170,onset_reduced,70,370,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T003.csv,FALL_STD_B,3,3,val,auto_reviewed,True,True,none,124,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T003.csv,FALL_STD_B,3,3,val,auto_reviewed,True,True,none,124,onset_primary,74,374,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T003.csv,FALL_STD_B,3,3,val,auto_reviewed,True,True,none,124,onset_reduced,24,324,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T004.csv,FALL_STD_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T004.csv,FALL_STD_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T004.csv,FALL_STD_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T005.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,105,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T005.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,105,onset_primary,55,355,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T005.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,105,onset_reduced,5,305,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T006.csv,FALL_STD_B,3,3,test,auto_reviewed,True,True,none,132,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T006.csv,FALL_STD_B,3,3,test,auto_reviewed,True,True,none,132,onset_primary,82,382,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T006.csv,FALL_STD_B,3,3,test,auto_reviewed,True,True,none,132,onset_reduced,32,332,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T007.csv,FALL_STD_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T007.csv,FALL_STD_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T007.csv,FALL_STD_B,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T008.csv,FALL_STD_B,3,3,val,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T008.csv,FALL_STD_B,3,3,val,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T008.csv,FALL_STD_B,3,3,val,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T009.csv,FALL_STD_B,3,3,val,auto_reviewed,True,True,none,123,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T009.csv,FALL_STD_B,3,3,val,auto_reviewed,True,True,none,123,onset_primary,73,373,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T009.csv,FALL_STD_B,3,3,val,auto_reviewed,True,True,none,123,onset_reduced,23,323,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T010.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,108,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T010.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,108,onset_primary,58,358,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_B_T010.csv,FALL_STD_B,3,3,train,auto_reviewed,True,True,none,108,onset_reduced,8,308,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T001.csv,FALL_STD_F,3,3,train,auto_reviewed,True,True,none,148,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T001.csv,FALL_STD_F,3,3,train,auto_reviewed,True,True,none,148,onset_primary,98,398,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T001.csv,FALL_STD_F,3,3,train,auto_reviewed,True,True,none,148,onset_reduced,48,348,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T002.csv,FALL_STD_F,3,3,val,manual_corrected,True,True,none,150,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T002.csv,FALL_STD_F,3,3,val,manual_corrected,True,True,none,150,onset_primary,100,400,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T002.csv,FALL_STD_F,3,3,val,manual_corrected,True,True,none,150,onset_reduced,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T003.csv,FALL_STD_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T003.csv,FALL_STD_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T003.csv,FALL_STD_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_reduced,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T004.csv,FALL_STD_F,3,3,test,auto_reviewed,True,True,none,102,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T004.csv,FALL_STD_F,3,3,test,auto_reviewed,True,True,none,102,onset_primary,52,352,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T004.csv,FALL_STD_F,3,3,test,auto_reviewed,True,True,none,102,onset_reduced,2,302,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T005.csv,FALL_STD_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,fixed,50,350,True,,onset_manifest_v2_2026-06-06
E3_S03_A_FALL_STD_F_T005.csv,FALL_STD_F,3,3,train,onset_unusable,True,False,onset_aligned_only,,onset_primary,,,False,not_usable_for_onset_aligned,onset_manifest_v2_2026-06-06
